709; bout de souffle;A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he reunites with a hip American journalism student and attempts to persuade her to run away with him to Italy.;1960;Suspense
710;Red River;Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son.;1948;Aventura
711;Key Largo;A man visits his war buddy's family hotel and finds a gangster running things. As a hurricane approaches, the two end up confronting each other.;1948;Suspense
712;To Have and Have Not;During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.;1944;Aventura
713;Shadow of a Doubt;A young girl, overjoyed when her favorite uncle comes to visit the family, slowly begins to suspect that he is in fact the "Merry Widow" killer sought by the authorities.;1943;Suspense
714;Stagecoach;A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.;1939;Aventura
715;The Lady Vanishes;While travelling in continental Europe, a rich young playgirl realizes that an elderly lady seems to have disappeared from the train.;1938;Suspense
716;Bringing Up Baby;While trying to secure a $1 million donation for his museum, a befuddled paleontologist is pursued by a flighty and often irritating heiress and her pet leopard, Baby.;1938;Romance
717;Bride of Frankenstein;Mary Shelley reveals the main characters of her novel survived: Dr. Frankenstein, goaded by an even madder scientist, builds his monster a mate.;1935;Terror
718;Duck Soup;Rufus T. Firefly is named president/dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of wealthy Mrs. Teasdale.;1933;Comedia
719;Scarface: The Shame of the Nation;An ambitious and nearly insane violent gangster climbs the ladder of success in the mob, but his weaknesses prove to be his downfall.;1932;Suspense
720;Frankenstein;Dr. Frankenstein dares to tamper with life and death by creating a human monster out of lifeless body parts.;1931;Terror
721;Roma;A year in the life of a middle-class family's maid in Mexico City in the early 1970s.;2018;Drama
722;God's Own Country;Spring. Yorkshire. Young farmer Johnny Saxby numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker for lambing season ignites an intense relationship that sets Johnny on a new path.;2017;Romance
723;Deadpool 2;Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool), brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable.;2018;Aventura
724;Wind River;A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.;2017;Suspense
725;Get Out;A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.;2017;Terror
726;Mission: Impossible - Fallout;Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong.;2018;Aventura
727;En man som heter Ove;Ove, an ill-tempered, isolated retiree who spends his days enforcing block association rules and visiting his wife's grave, has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors.;2015;Romance
728;What We Do in the Shadows;Viago, Deacon and Vladislav are vampires who are finding that modern life has them struggling with the mundane - like paying rent, keeping up with the chore wheel, trying to get into nightclubs and overcoming flatmate conflicts.;2014;Terror
729;Omoide no Mn;Due to 12 y.o. Anna's asthma, she's sent to stay with relatives of her guardian in the Japanese countryside. She likes to be alone, sketching. She befriends Marnie. Who is the mysterious, blonde Marnie.;2014;Animacao
730;The Theory of Everything;A look at the relationship between the famous physicist Stephen Hawking and his wife.;2014;Romance
731;Kingsman: The Secret Service;A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius.;2014;Aventura
732;The Fault in Our Stars;Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.;2014;Romance
733;Me and Earl and the Dying Girl;High schooler Greg, who spends most of his time making parodies of classic movies with his co-worker Earl, finds his outlook forever altered after befriending a classmate who has just been diagnosed with cancer.;2015;Comedia
734;Birdman or (The Unexpected Virtue of Ignorance);A washed-up superhero actor attempts to revive his fading career by writing, directing, and starring in a Broadway production.;2014;Comedia
735;La vie d'Adle;Adle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire and to assert herself as a woman and as an adult. In front of others, Adle grows, seeks herself, loses herself, and ultimately finds herself through love and loss.;2013;Romance
736;Kai po che!;Three friends growing up in India at the turn of the millennium set out to open a training academy to produce the country's next cricket stars.;2013;Drama
737;The Broken Circle Breakdown;Elise and Didier fall in love at first sight, in spite of their differences. He talks, she listens. He's a romantic atheist, she's a religious realist. When their daughter becomes seriously ill, their love is put on trial.;2012;Romance
738;Captain America: The Winter Soldier;As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier.;2014;Ficcao
739;Rockstar;Janardhan Jakhar chases his dreams of becoming a big Rock star, during which he falls in love with Heer.;2011;Drama
740;Nebraska;An aging, booze-addled father makes the trip from Montana to Nebraska with his estranged son in order to claim a million-dollar Mega Sweepstakes Marketing prize.;2013;Aventura
741;Wreck-It Ralph;A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives.;2012;Animacao
742;Le Petit Prince;A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an extraordinary world where anything is possible, the world of the Little Prince.;2015;Animacao
743;Detachment;A substitute teacher who drifts from classroom to classroom finds a connection to the students and teachers during his latest assignment.;2011;Drama
744;Midnight in Paris;While on a trip to Paris with his fiance's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.;2011;Romance
745;The Lego Movie;An ordinary LEGO construction worker, thought to be the prophesied as "special", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis.;2014;Animacao
746;Gravity;Two astronauts work together to survive after an accident leaves them stranded in space.;2013;Ficcao
747;Star Trek Into Darkness;After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction.;2013;Ficcao
748;Beasts of No Nation;A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country.;2015;Drama
